"","1","2","3"
"[0,5)",0.0488857322213221,NA,NA
"[5,10)",0.100602862586465,NA,NA
"[10,15)",0.100735928410509,0.0713282503517759,NA
"[15,20)",NA,0.0487453420788513,NA
"[20,25)",NA,0.0130507693506996,NA
"[25,30)",NA,0.00865314089164383,NA
"[30,35)",NA,0.0126745872236661,NA
"[35,40)",NA,0.012397361867784,NA
"[40,45)",NA,0.024490507267849,NA
"[45,50)",NA,0.0123973618677841,NA
"[50,55)",NA,0.0122166817028176,NA
"[55,60)",NA,0.0230708909635544,NA
"[60,65)",NA,0.0278745268535956,NA
"[65,70)",NA,0.0275296526203839,NA
"[70,75)",NA,0.103542261903051,0.0824621125123534
"[75,80)",NA,NA,0.0562344669303086
"[80,Inf)",NA,NA,0.0297209241668784
